Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1972,Munich,Rowing,Rowing,"JOYCE, Richard John",New Zealand,Men,Eight With Coxswain (8+),Gold
1972,Munich,Rowing,Rowing,"ROBERTSON, Gary",New Zealand,Men,Eight With Coxswain (8+),Gold
1972,Munich,Rowing,Rowing,"VELDMAN, Gerard Wybo",New Zealand,Men,Eight With Coxswain (8+),Gold
1972,Munich,Rowing,Rowing,"WILSON, Lindsay",New Zealand,Men,Eight With Coxswain (8+),Gold
1972,Munich,Rowing,Rowing,"COLLINGE, Ross Hounsell",New Zealand,Men,Four Without Coxswain (4-),Silver
1972,Munich,Rowing,Rowing,"MILLS, Noel",New Zealand,Men,Four Without Coxswain (4-),Silver
1972,Munich,Rowing,Rowing,"STOREY, Dudley Leonard",New Zealand,Men,Four Without Coxswain (4-),Silver
1972,Munich,Rowing,Rowing,"TONKS, Richard",New Zealand,Men,Four Without Coxswain (4-),Silver
1972,Munich,Boxing,Boxing,"DABORG, Issaka",Niger,Men,60 - 63.5KG (Light-Welterweight),Bronze
1972,Munich,Boxing,Boxing,"IKHOURIA, Isaac",Nigeria,Men,75 - 81KG (Light-Heavyweight),Bronze
1972,Munich,Boxing,Boxing,"KIM, U Gil",North Korea,Men,- 48KG (Light-Flyweight),Silver
1972,Munich,Judo,Judo,"KIM, Yong Ik",North Korea,Men,- 63KG (Lightweight),Bronze
1972,Munich,Shooting,Shooting,"LI, Ho-Jun",North Korea,Men,50M Rifle Prone (60 Shots),Gold
1972,Munich,Volleyball,Volleyball,"CHANG, Ok Rim",North Korea,Women,Volleyball,Bronze
1972,Munich,Volleyball,Volleyball,"CHONG, Ok Jin",North Korea,Women,Volleyball,Bronze
1972,Munich,Volleyball,Volleyball,"HWANG, Hye Suk",North Korea,Women,Volleyball,Bronze
1972,Munich,Volleyball,Volleyball,"KANG, Ok Sun",North Korea,Women,Volleyball,Bronze
1972,Munich,Volleyball,Volleyball,"KIM, Jung Bok",North Korea,Women,Volleyball,Bronze
1972,Munich,Volleyball,Volleyball,"KIM, Myong Suk",North Korea,Women,Volleyball,Bronze
1972,Munich,Volleyball,Volleyball,"KIM, Su Dae",North Korea,Women,Volleyball,Bronze
1972,Munich,Volleyball,Volleyball,"KIM, Un Ja",North Korea,Women,Volleyball,Bronze
1972,Munich,Volleyball,Volleyball,"PAEK, Myong Suk",North Korea,Women,Volleyball,Bronze
1972,Munich,Volleyball,Volleyball,"RI, Chun Ok",North Korea,Women,Volleyball,Bronze
1972,Munich,Volleyball,Volleyball,"RYOM, Chun Ja",North Korea,Women,Volleyball,Bronze
1972,Munich,Wrestling,Wrestling Free.,"KIM, Gwong Hyong",North Korea,Men,48 - 52KG (Flyweight),Bronze
1972,Munich,Canoe / Kayak,Canoe / Kayak F,"AMUNDSEN, Steinar",Norway,Men,K-4 1000M (Kayak Four),Bronze
1972,Munich,Canoe / Kayak,Canoe / Kayak F,"BERGER, Tore",Norway,Men,K-4 1000M (Kayak Four),Bronze
1972,Munich,Canoe / Kayak,Canoe / Kayak F,"JOHANSEN, Jan",Norway,Men,K-4 1000M (Kayak Four),Bronze
1972,Munich,Canoe / Kayak,Canoe / Kayak F,"SÖBY, Egil Wike",Norway,Men,K-4 1000M (Kayak Four),Bronze
1972,Munich,Cycling,Cycling Track,"KNUDSEN, Knut",Norway,Men,Individual Pursuit,Gold
1972,Munich,Rowing,Rowing,"HANSEN, Frank",Norway,Men,Double Sculls (2X),Silver
1972,Munich,Rowing,Rowing,"THÖGERSEN, Svein Th.",Norway,Men,Double Sculls (2X),Silver
1972,Munich,Weightlifting,Weightlifting,"JENSSEN, Leif Goran",Norway,Men,"75 - 82.5KG, Total (Light-Heavyweight)",Gold
1972,Munich,Hockey,Hockey,"ABDUL, Rashid III",Pakistan,Men,Hockey,Silver
1972,Munich,Hockey,Hockey,"AKHTAR, Rasool",Pakistan,Men,Hockey,Silver
1972,Munich,Hockey,Hockey,"AKHTAR, Ul Islam",Pakistan,Men,Hockey,Silver
1972,Munich,Hockey,Hockey,"BUTT, Jahangir Ahmad",Pakistan,Men,Hockey,Silver
1972,Munich,Hockey,Hockey,"FAZAL, Ur Rehman",Pakistan,Men,Hockey,Silver
1972,Munich,Hockey,Hockey,"ISLAH, Ud Din",Pakistan,Men,Hockey,Silver
1972,Munich,Hockey,Hockey,"MALIK, Muhammad Azam",Pakistan,Men,Hockey,Silver
1972,Munich,Hockey,Hockey,"MUHAMMAD, Shahnaz",Pakistan,Men,Hockey,Silver
1972,Munich,Hockey,Hockey,"MUNAWAR, Uz-Zaman",Pakistan,Men,Hockey,Silver
1972,Munich,Hockey,Hockey,"RIAZ, Ahmad",Pakistan,Men,Hockey,Silver
1972,Munich,Hockey,Hockey,"SAEED, Anwar",Pakistan,Men,Hockey,Silver
1972,Munich,Hockey,Hockey,"SHERWANI, Saleem",Pakistan,Men,Hockey,Silver
1972,Munich,Hockey,Hockey,"SYED, Iftikar Ahmed",Pakistan,Men,Hockey,Silver
1972,Munich,Hockey,Hockey,"SYED, Mudassar Ashgar",Pakistan,Men,Hockey,Silver
1972,Munich,Hockey,Hockey,"ZAHID, Muhammad",Pakistan,Men,Hockey,Silver
1972,Munich,Archery,Archery,"SZYDLOWSKA, Irena",Poland,Women,Individual Fita Round,Silver
1972,Munich,Athletics,Athletics,"SZEWINSKA, Irena",Poland,Women,200M,Bronze
1972,Munich,Athletics,Athletics,"KATUS, Ryszard",Poland,Men,Decathlon,Bronze
1972,Munich,Athletics,Athletics,"KOMAR, Wladyslaw",Poland,Men,Shot Put,Gold
1972,Munich,Boxing,Boxing,"BLAZYNSKI, Leszek",Poland,Men,48 - 51KG (Flyweight),Bronze
1972,Munich,Boxing,Boxing,"SZCZEPANSKI, Jan",Poland,Men,57 - 60KG (Lightweight),Gold
1972,Munich,Boxing,Boxing,"RUDKOWSKI, Wieslaw",Poland,Men,67 - 71KG (Light-Middleweight),Silver
1972,Munich,Boxing,Boxing,"GORTAT, Janusz",Poland,Men,75 - 81KG (Light-Heavyweight),Bronze
1972,Munich,Canoe / Kayak,Canoe / Kayak F,"PISZCZ, Rafal Maciej",Poland,Men,K-2 1000M (Kayak Double),Bronze
1972,Munich,Canoe / Kayak,Canoe / Kayak F,"SZUSZKIEWICZ, Wladyslaw",Poland,Men,K-2 1000M (Kayak Double),Bronze
1972,Munich,Cycling,Cycling Road,"BARCIK, Edward",Poland,Men,Team Time Trial,Silver
1972,Munich,Cycling,Cycling Road,"LIS, Lucjan",Poland,Men,Team Time Trial,Silver
1972,Munich,Cycling,Cycling Road,"SZOZDA, Stanislaw",Poland,Men,Team Time Trial,Silver
1972,Munich,Cycling,Cycling Road,"SZURKOWSKI, Ryszard",Poland,Men,Team Time Trial,Silver
1972,Munich,Cycling,Cycling Track,"BEK, Andrzej",Poland,Men,2000M Tandem,Bronze
1972,Munich,Cycling,Cycling Track,"KOCOT, Benedykt",Poland,Men,2000M Tandem,Bronze
1972,Munich,Fencing,Fencing,"WOYDA, Witold",Poland,Men,Foil Individual,Gold
1972,Munich,Fencing,Fencing,"DABROWSKI, Marek",Poland,Men,Foil Team,Gold
1972,Munich,Fencing,Fencing,"GODEL, Arkadiusz",Poland,Men,Foil Team,Gold
1972,Munich,Fencing,Fencing,"KACZMAREK, Jerzy",Poland,Men,Foil Team,Gold
1972,Munich,Fencing,Fencing,"KOZIEJOWSKI, Lech",Poland,Men,Foil Team,Gold
1972,Munich,Fencing,Fencing,"WOYDA, Witold",Poland,Men,Foil Team,Gold
1972,Munich,Football,Football,"ANCZOK, Zygmunt",Poland,Men,Football,Gold
1972,Munich,Football,Football,"CMIKIEWICZ, Leslaw",Poland,Men,Football,Gold
1972,Munich,Football,Football,"DEYNA, Kazimierz",Poland,Men,Football,Gold
1972,Munich,Football,Football,"GADOCHA, Robert",Poland,Men,Football,Gold
1972,Munich,Football,Football,"GORGON, Jerzy",Poland,Men,Football,Gold
1972,Munich,Football,Football,"GUT, Zbigniew",Poland,Men,Football,Gold
1972,Munich,Football,Football,"KMIECIK, Kazimierz",Poland,Men,Football,Gold
1972,Munich,Football,Football,"KOSTKA, Hubert",Poland,Men,Football,Gold
1972,Munich,Football,Football,"KRASKA, Jerzy",Poland,Men,Football,Gold
1972,Munich,Football,Football,"LATO, Grzegorz",Poland,Men,Football,Gold
1972,Munich,Football,Football,"LUBANSKI, Wlodzimierz",Poland,Men,Football,Gold
1972,Munich,Football,Football,"MARX, Joachim",Poland,Men,Football,Gold
1972,Munich,Football,Football,"MASZCZYK, Zygmunt",Poland,Men,Football,Gold
1972,Munich,Football,Football,"OSTAFINSKI, Marjan",Poland,Men,Football,Gold
1972,Munich,Football,Football,"SZOLTYSIK, Zygfryd",Poland,Men,Football,Gold
1972,Munich,Football,Football,"SZYMANOWSKI, Antoni",Poland,Men,Football,Gold
1972,Munich,Football,Football,"SZYMCZAK, Ryszard",Poland,Men,Football,Gold
1972,Munich,Judo,Judo,"ZAJKOWSKI, Antoni",Poland,Men,63 - 70KG (Half-Middleweight),Silver
1972,Munich,Shooting,Shooting,"ZAPEDZKI, Jozef",Poland,Men,25M Rapid Fire Pistol (60 Shots),Gold
1972,Munich,Weightlifting,Weightlifting,"SMALCERZ, Zygmunt",Poland,Men,"- 52KG, Total (Flyweight)",Gold
1972,Munich,Weightlifting,Weightlifting,"KACZMAREK, Zbigniew",Poland,Men,"60 - 67.5KG, Total (Lightweight)",Bronze
1972,Munich,Weightlifting,Weightlifting,"OZIMEK, Norbert",Poland,Men,"75 - 82.5KG, Total (Light-Heavyweight)",Silver
1972,Munich,Wrestling,Wrestling Gre-R,"LIPIEN, Kazimierz",Poland,Men,57 - 62KG (Featherweight),Bronze
1972,Munich,Wrestling,Wrestling Gre-R,"KWIECINSKI, Czeslaw",Poland,Men,82 - 90KG (Light-Heavyweight),Bronze
1972,Munich,Athletics,Athletics,"BUFANU-STEFANESCU, Valeria",Romania,Women,100M Hurdles,Silver
1972,Munich,Athletics,Athletics,"MENIS, Argentina",Romania,Women,Discus Throw,Silver
1972,Munich,Boxing,Boxing,"ALEXE, Ion",Romania,Men,+ 81KG (Heavyweight),Silver
1972,Munich,Canoe / Kayak,Canoe / Kayak F,"PATZAICHIN, Ivan",Romania,Men,C-1 1000M (Canoe Single),Gold
1972,Munich,Canoe / Kayak,Canoe / Kayak F,"COVALIOV, Serghei",Romania,Men,C-2 1000M (Canoe Double),Silver
1972,Munich,Canoe / Kayak,Canoe / Kayak F,"PATZAICHIN, Ivan",Romania,Men,C-2 1000M (Canoe Double),Silver
1972,Munich,Canoe / Kayak,Canoe / Kayak F,"DUMITRU, Viorica",Romania,Women,K-2 500M (Kayak Double),Bronze
1972,Munich,Canoe / Kayak,Canoe / Kayak F,"NICHIFOROV-MIHOREANU, Maria",Romania,Women,K-2 500M (Kayak Double),Bronze
1972,Munich,Canoe / Kayak,Canoe / Kayak F,"SCIOTNIC, Atanase",Romania,Men,K-4 1000M (Kayak Four),Silver
1972,Munich,Canoe / Kayak,Canoe / Kayak F,"VARTOLOMEU, Roman",Romania,Men,K-4 1000M (Kayak Four),Silver
1972,Munich,Canoe / Kayak,Canoe / Kayak F,"VERNESCU, Aurel",Romania,Men,K-4 1000M (Kayak Four),Silver
1972,Munich,Canoe / Kayak,Canoe / Kayak F,"ZAFIU, Mihai",Romania,Men,K-4 1000M (Kayak Four),Silver
1972,Munich,Fencing,Fencing,"DERSIDAN-ENE-PASCU, Ana",Romania,Women,Foil Team,Bronze
1972,Munich,Fencing,Fencing,"GYULAI-DRIMBA-JENEI, Ileana",Romania,Women,Foil Team,Bronze
1972,Munich,Fencing,Fencing,"IENCIC-STAHL, Ecaterina Clara",Romania,Women,Foil Team,Bronze
1972,Munich,Fencing,Fencing,"ORBAN-SZABO, Olga",Romania,Women,Foil Team,Bronze
1972,Munich,Handball,Handball,"BIRTALAN, Stefan",Romania,Men,Handball,Bronze
1972,Munich,Handball,Handball,"COSMA, Adrian",Romania,Men,Handball,Bronze
1972,Munich,Handball,Handball,"DINCA, Alexandru",Romania,Men,Handball,Bronze
1972,Munich,Handball,Handball,"GATU, Cristian",Romania,Men,Handball,Bronze
1972,Munich,Handball,Handball,"GRUIA, Gheorghe",Romania,Men,Handball,Bronze
1972,Munich,Handball,Handball,"GUNES, Roland",Romania,Men,Handball,Bronze
1972,Munich,Handball,Handball,"KICSID, Gabriel",Romania,Men,Handball,Bronze
1972,Munich,Handball,Handball,"LICU, Ghita",Romania,Men,Handball,Bronze
1972,Munich,Handball,Handball,"MARIN, Daniel",Romania,Men,Handball,Bronze
1972,Munich,Handball,Handball,"PENU, Cornel",Romania,Men,Handball,Bronze
1972,Munich,Handball,Handball,"SAMUNGI, Valentin",Romania,Men,Handball,Bronze
1972,Munich,Handball,Handball,"SOBEL, Simion",Romania,Men,Handball,Bronze
1972,Munich,Handball,Handball,"STOCKL, Werner",Romania,Men,Handball,Bronze
